location_name,MOH,smell_category,year,centroid_lat,centroid_lon,no_smells
Ealing,"Ealing (London, England). Council.",no_smell,1934,51.522475,-0.331026,1
Ealing,"Ealing (London, England). Council.",no_smell,1935,51.522475,-0.331026,1
Ealing,"Acton (London, England). Borough Council.",no_smell,1941,51.522475,-0.331026,1
Ealing,"Acton (London, England). Borough Council.",school,1935,51.522475,-0.331026,1
Ealing,"Acton (London, England). Borough Council.",school,1939,51.522475,-0.331026,1
Ealing,"Southall-Norwood (London, England). Urban District Council.",sewer,1897,51.522475,-0.331026,1
Ealing,"Acton (London, England). Urban District Council.",sewer,1900,51.522475,-0.331026,1
Ealing,"Acton (London, England). Urban District Council.",sewer,1907,51.522475,-0.331026,2
Ealing,"Ealing (London, England). Council.",sewer,1908,51.522475,-0.331026,2
Ealing,"Ealing (London, England). Council.",sewer,1909,51.522475,-0.331026,2
Ealing,"Ealing (London, England). Council.",sewer,1910,51.522475,-0.331026,1
Ealing,"Greenford (London, England). Urban District Council.",sewer,1913,51.522475,-0.331026,2
Ealing,"Ealing (London, England). Council.",sewer,1914,51.522475,-0.331026,2
Ealing,"Ealing (London, England). Council.",sewer,1923,51.522475,-0.331026,1
Ealing,"Southall-Norwood (London, England). Urban District Council.",sewer,1925,51.522475,-0.331026,1
Ealing,"Ealing (London, England). Council.",sewer,1929,51.522475,-0.331026,1
Ealing,"Ealing (London, England). Council.",sewer,1930,51.522475,-0.331026,1
Ealing,"Southall-Norwood (London, England). Urban District Council.",sewer,1934,51.522475,-0.331026,1
Ealing,"Southall-Norwood (London, England). Urban District Council.",sewer,1935,51.522475,-0.331026,1
Ealing,"Southall-Norwood (London, England). Urban District Council.",sewer,1936,51.522475,-0.331026,1
Ealing,"Southall (London, England). Borough Council.",sewer,1937,51.522475,-0.331026,1
Ealing,"Southall (London, England). Borough Council.",sewer,1938,51.522475,-0.331026,1
Ealing,"Southall (London, England). Borough Council.",sewer,1939,51.522475,-0.331026,1
Ealing,"Southall (London, England). Borough Council.",sewer,1940,51.522475,-0.331026,1
Ealing,"Southall (London, England). Borough Council.",sewer,1941,51.522475,-0.331026,1
Ealing,"Southall (London, England). Borough Council.",sewer,1942,51.522475,-0.331026,1
Ealing,"Southall (London, England). Borough Council.",sewer,1943,51.522475,-0.331026,1
Ealing,"Southall (London, England). Borough Council.",sewer,1944,51.522475,-0.331026,1
Ealing,"Southall (London, England). Borough Council.",sewer,1945,51.522475,-0.331026,1
Ealing,"Southall (London, England). Borough Council.",sewer,1946,51.522475,-0.331026,1
Ealing,"Southall (London, England). Borough Council.",sewer,1960,51.522475,-0.331026,1
Ealing,"Acton (London, England). Borough Council.",thames_water,1929,51.522475,-0.331026,1
Ealing,"Southall (London, England). Borough Council.",thames_water,1953,51.522475,-0.331026,1
Ealing,"Southall (London, England). Borough Council.",thames_water,1954,51.522475,-0.331026,1
Ealing,"Acton (London, England). Urban District Council.",trade,1903,51.522475,-0.331026,1
Ealing,Southall-Norwood (England). Urban District Council.,trade,1906,51.522475,-0.331026,1
Ealing,"Greenford (London, England). Urban District Council.",trade,1911,51.522475,-0.331026,1
Ealing,"Acton (London, England). Urban District Council.",trade,1919,51.522475,-0.331026,2
Ealing,"Ealing (London, England). Council.",trade,1927,51.522475,-0.331026,1
Ealing,"Acton (London, England). Urban District Council.",waste_excrement,1908,51.522475,-0.331026,1
Ealing,Southall-Norwood (England). Urban District Council.,waste_rubbish,1906,51.522475,-0.331026,1
Ealing,"Greenford (London, England). Urban District Council.",waste_rubbish,1915,51.522475,-0.331026,1
Ealing,"Ealing (London, England). Council.",waste_rubbish,1931,51.522475,-0.331026,1
Ealing,"Ealing (London, England). Council.",waste_rubbish,1932,51.522475,-0.331026,1
Ealing,"Southall-Norwood (London, England). Urban District Council.",waste_rubbish,1933,51.522475,-0.331026,2
Ealing,"Ealing (London, England). Council.",waste_rubbish,1938,51.522475,-0.331026,2
Ealing,"Southall (London, England). Borough Council.",waste_rubbish,1959,51.522475,-0.331026,1
Ealing,"Southall (London, England). Borough Council.",waste_rubbish,1960,51.522475,-0.331026,1
Ealing,"Ealing (London, England). Council.",waste_rubbish,1971,51.522475,-0.331026,1
Enfield,"Southgate (London, England). Urban District Council.",Uncategorised,1900,51.650995,-0.087272,1
Enfield,"Edmonton (London, England). Urban District Council.",Uncategorised,1904,51.650995,-0.087272,1
Enfield,"Edmonton (London, England). Urban District Council.",Uncategorised,1916,51.650995,-0.087272,1
Enfield,"Southgate (London, England). Municipal Borough.",Uncategorised,1933,51.650995,-0.087272,1
Enfield,"Southgate (London, England). Municipal Borough.",Uncategorised,1959,51.650995,-0.087272,1
Enfield,"Enfield (London, England). London Borough.",Uncategorised,1971,51.650995,-0.087272,1
Enfield,"Edmonton (London, England). Urban District Council.",air_gas,1903,51.650995,-0.087272,1
Enfield,"Enfield (London, England). Municipal Borough.",air_gas,1960,51.650995,-0.087272,1
Enfield,"Edmonton (London, England). Urban District Council.",animal,1916,51.650995,-0.087272,1
Enfield,"Enfield (London, England). Municipal Borough.",decomposition,1962,51.650995,-0.087272,1
Enfield,"Enfield (London, England). Municipal Borough.",decomposition,1963,51.650995,-0.087272,1
Enfield,"Enfield (London, England). Municipal Borough.",decomposition,1964,51.650995,-0.087272,1
Enfield,"Edmonton (London, England). Urban District Council.",factory_fuel,1913,51.650995,-0.087272,1
Enfield,"Enfield (London, England). London Borough.",factory_fuel,1971,51.650995,-0.087272,1
Enfield,"Southgate (London, England). Urban District Council.",food,1906,51.650995,-0.087272,1
Enfield,"Edmonton (London, England). Urban District Council.",food,1916,51.650995,-0.087272,1
Enfield,"Edmonton (London, England). Urban District Council.",food,1925,51.650995,-0.087272,1
Enfield,"Enfield (London, England). Municipal Borough.",food,1960,51.650995,-0.087272,1
Enfield,"Enfield (London, England). Municipal Borough.",food,1961,51.650995,-0.087272,1
Enfield,"Edmonton (London, England). Urban District Council.",sewer,1894,51.650995,-0.087272,1
Enfield,"Southgate (London, England). Urban District Council.",sewer,1898,51.650995,-0.087272,1
Enfield,"Southgate (London, England). Urban District Council.",sewer,1902,51.650995,-0.087272,1
Enfield,"Edmonton (London, England). Urban District Council.",sewer,1904,51.650995,-0.087272,2
Enfield,"Edmonton (London, England). Urban District Council.",sewer,1905,51.650995,-0.087272,1
Enfield,"Edmonton (London, England). Urban District Council.",sewer,1908,51.650995,-0.087272,1
Enfield,"Edmonton (London, England). Urban District Council.",sewer,1914,51.650995,-0.087272,1
Enfield,"Edmonton (London, England). Urban District Council.",sewer,1921,51.650995,-0.087272,1
Enfield,"Edmonton (London, England). Urban District Council.",sewer,1925,51.650995,-0.087272,1
Enfield,"Southgate (London, England). Municipal Borough.",sewer,1936,51.650995,-0.087272,2
Enfield,"Southgate (London, England). Municipal Borough.",sewer,1937,51.650995,-0.087272,1
Enfield,"Southgate (London, England). Municipal Borough.",sewer,1938,51.650995,-0.087272,1
Enfield,"Edmonton (London, England). Urban District Council.",thames_water,1905,51.650995,-0.087272,2
Enfield,"Enfield (London, England). Urban District Council.",thames_water,1934,51.650995,-0.087272,2
Enfield,"Southgate (London, England). Municipal Borough.",thames_water,1946,51.650995,-0.087272,1
Enfield,"Southgate (London, England). Municipal Borough.",thames_water,1951,51.650995,-0.087272,1
Enfield,"Southgate (London, England). Municipal Borough.",thames_water,1956,51.650995,-0.087272,1
Enfield,"Enfield (London, England). London Borough.",thames_water,1967,51.650995,-0.087272,1
Enfield,"Enfield (London, England). London Borough.",thames_water,1968,51.650995,-0.087272,1
Enfield,"Enfield (London, England). London Borough.",thames_water,1969,51.650995,-0.087272,2
Enfield,"Enfield (London, England). London Borough.",thames_water,1970,51.650995,-0.087272,1
Enfield,"Enfield (London, England). London Borough.",thames_water,1971,51.650995,-0.087272,1
Enfield,"Enfield (London, England). London Borough.",thames_water,1972,51.650995,-0.087272,2
Enfield,"Edmonton (London, England). Urban District Council.",trade,1905,51.650995,-0.087272,1
Enfield,"Edmonton (London, England). Urban District Council.",trade,1908,51.650995,-0.087272,1
Enfield,"Edmonton (London, England). Urban District Council.",trade,1915,51.650995,-0.087272,1
Enfield,"Edmonton (London, England). Urban District Council.",trade,1918,51.650995,-0.087272,1
Enfield,"Edmonton (London, England). Urban District Council.",trade,1920,51.650995,-0.087272,1
Enfield,"Edmonton (London, England). Urban District Council.",waste_excrement,1905,51.650995,-0.087272,1
Enfield,"Southgate (London, England). Urban District Council.",waste_rubbish,1904,51.650995,-0.087272,2
Enfield,"Southgate (London, England). Urban District Council.",waste_rubbish,1905,51.650995,-0.087272,2
Enfield,"Southgate (London, England). Urban District Council.",waste_rubbish,1906,51.650995,-0.087272,1
Enfield,"Edmonton (London, England). Urban District Council.",waste_rubbish,1913,51.650995,-0.087272,1
Enfield,"Southgate (London, England). Municipal Borough.",waste_rubbish,1933,51.650995,-0.087272,1
Enfield,"Southgate (London, England). Municipal Borough.",waste_rubbish,1934,51.650995,-0.087272,1
Greenwich,"Greenwich (London, England). Board of Works.",Uncategorised,1858,51.474432,0.055547,1
Greenwich,"Plumstead (London, England). Parish. Vestry.",Uncategorised,1896,51.474432,0.055547,1
Greenwich,"Plumstead (London, England). Parish. Vestry.",Uncategorised,1898,51.474432,0.055547,1
Greenwich,"Greenwich (London, England). Metropolitan Borough.",Uncategorised,1908,51.474432,0.055547,1
Greenwich,"Greenwich (London, England). Metropolitan Borough.",Uncategorised,1910,51.474432,0.055547,1
Greenwich,"Greenwich (London, England). Metropolitan Borough.",Uncategorised,1913,51.474432,0.055547,1
Greenwich,"Woolwich (London, England). Metropolitan Borough.",Uncategorised,1929,51.474432,0.055547,1
Greenwich,"Woolwich (London, England). Metropolitan Borough.",Uncategorised,1934,51.474432,0.055547,1
Greenwich,"Woolwich (London, England). Metropolitan Borough.",Uncategorised,1935,51.474432,0.055547,1
Greenwich,"Woolwich (London, England). Metropolitan Borough.",Uncategorised,1936,51.474432,0.055547,1
Greenwich,"Greenwich (London, England). Metropolitan Borough.",Uncategorised,1938,51.474432,0.055547,1
Greenwich,"Woolwich (London, England). Metropolitan Borough.",Uncategorised,1949,51.474432,0.055547,1
Greenwich,"Greenwich (London, England). Metropolitan Borough.",Uncategorised,1950,51.474432,0.055547,1
Greenwich,"Greenwich (London, England). Metropolitan Borough.",Uncategorised,1953,51.474432,0.055547,1
Greenwich,"Woolwich (London, England). Metropolitan Borough.",Uncategorised,1955,51.474432,0.055547,1
Greenwich,"Greenwich (London, England). Metropolitan Borough.",Uncategorised,1956,51.474432,0.055547,1
Greenwich,"Woolwich (London, England). Metropolitan Borough.",Uncategorised,1964,51.474432,0.055547,1
Greenwich,"Greenwich (London, England). London Borough.",Uncategorised,1965,51.474432,0.055547,2
Greenwich,"Greenwich (London, England). London Borough.",Uncategorised,1966,51.474432,0.055547,2
Greenwich,"Greenwich (London, England). Metropolitan Borough.",Uncategorised,1967,51.474432,0.055547,1
Greenwich,"Greenwich (London, England). Metropolitan Borough.",Uncategorised,1971,51.474432,0.055547,1
Greenwich,"Greenwich (London, England). Board of Works.",air_gas,1855,51.474432,0.055547,1
Greenwich,"Greenwich (London, England). Board of Works.",air_gas,1858,51.474432,0.055547,1
Greenwich,"Greenwich (London, England). Board of Works.",air_gas,1860,51.474432,0.055547,3
Greenwich,"Greenwich (London, England). Metropolitan Borough.",air_gas,1910,51.474432,0.055547,1
Greenwich,"Greenwich (London, England). Metropolitan Borough.",air_gas,1913,51.474432,0.055547,1
Greenwich,"Greenwich (London, England). Metropolitan Borough.",air_gas,1950,51.474432,0.055547,1
Greenwich,"Greenwich (London, England). Metropolitan Borough.",air_gas,1953,51.474432,0.055547,1
Greenwich,"Woolwich (London, England). Metropolitan Borough.",air_gas,1958,51.474432,0.055547,1
Greenwich,"Greenwich (London, England). Metropolitan Borough.",air_gas,1964,51.474432,0.055547,2
Greenwich,"Greenwich (London, England). Metropolitan Borough.",animal,1948,51.474432,0.055547,1
Greenwich,"Greenwich (London, England). Metropolitan Borough.",animal,1949,51.474432,0.055547,1
Greenwich,"Woolwich (London, England). Metropolitan Borough.",animal,1964,51.474432,0.055547,2
Greenwich,"Woolwich (London, England). Metropolitan Borough.",decomposition,1901,51.474432,0.055547,1
Greenwich,"Greenwich (London, England). Metropolitan Borough.",decomposition,1950,51.474432,0.055547,2
Greenwich,"Woolwich (London, England). Metropolitan Borough.",disinfectant,1905,51.474432,0.055547,1
Greenwich,"Greenwich (London, England). Board of Works.",factory_fuel,1860,51.474432,0.055547,3
Greenwich,"Greenwich (London, England). Metropolitan Borough.",factory_fuel,1936,51.474432,0.055547,1
Greenwich,"Woolwich (London, England). Metropolitan Borough.",factory_fuel,1951,51.474432,0.055547,1
