location_name,smell_category,year,centroid_lat,centroid_lon,no_smells
Kensington and Chelsea,trade,1889,51.501207,-0.192219,3
Kensington and Chelsea,trade,1890,51.501207,-0.192219,6
Kensington and Chelsea,trade,1892,51.501207,-0.192219,2
Kensington and Chelsea,trade,1893,51.501207,-0.192219,2
Kensington and Chelsea,trade,1895,51.501207,-0.192219,3
Kensington and Chelsea,trade,1896,51.501207,-0.192219,4
Kensington and Chelsea,trade,1897,51.501207,-0.192219,2
Kensington and Chelsea,trade,1898,51.501207,-0.192219,2
Kensington and Chelsea,trade,1899,51.501207,-0.192219,4
Kensington and Chelsea,trade,1900,51.501207,-0.192219,2
Kensington and Chelsea,trade,1901,51.501207,-0.192219,2
Kensington and Chelsea,trade,1902,51.501207,-0.192219,2
Kensington and Chelsea,trade,1903,51.501207,-0.192219,2
Kensington and Chelsea,trade,1904,51.501207,-0.192219,2
Kensington and Chelsea,trade,1905,51.501207,-0.192219,1
Kensington and Chelsea,trade,1906,51.501207,-0.192219,1
Kensington and Chelsea,trade,1907,51.501207,-0.192219,1
Kensington and Chelsea,waste_excrement,1879,51.501207,-0.192219,1
Kensington and Chelsea,waste_excrement,1881,51.501207,-0.192219,1
Kensington and Chelsea,waste_excrement,1886,51.501207,-0.192219,1
Kensington and Chelsea,waste_excrement,1890,51.501207,-0.192219,1
Kensington and Chelsea,waste_excrement,1893,51.501207,-0.192219,1
Kensington and Chelsea,waste_excrement,1895,51.501207,-0.192219,1
Kensington and Chelsea,waste_excrement,1896,51.501207,-0.192219,1
Kensington and Chelsea,waste_excrement,1898,51.501207,-0.192219,2
Kensington and Chelsea,waste_excrement,1899,51.501207,-0.192219,2
Kensington and Chelsea,waste_excrement,1911,51.501207,-0.192219,2
Kensington and Chelsea,waste_rubbish,1873,51.501207,-0.192219,1
Kensington and Chelsea,waste_rubbish,1875,51.501207,-0.192219,1
Kensington and Chelsea,waste_rubbish,1876,51.501207,-0.192219,1
Kensington and Chelsea,waste_rubbish,1878,51.501207,-0.192219,1
Kensington and Chelsea,waste_rubbish,1880,51.501207,-0.192219,2
Kensington and Chelsea,waste_rubbish,1883,51.501207,-0.192219,1
Kensington and Chelsea,waste_rubbish,1884,51.501207,-0.192219,2
Kensington and Chelsea,waste_rubbish,1886,51.501207,-0.192219,1
Kensington and Chelsea,waste_rubbish,1887,51.501207,-0.192219,4
Kensington and Chelsea,waste_rubbish,1889,51.501207,-0.192219,2
Kensington and Chelsea,waste_rubbish,1890,51.501207,-0.192219,3
Kensington and Chelsea,waste_rubbish,1895,51.501207,-0.192219,4
Kensington and Chelsea,waste_rubbish,1896,51.501207,-0.192219,7
Kensington and Chelsea,waste_rubbish,1897,51.501207,-0.192219,6
Kensington and Chelsea,waste_rubbish,1898,51.501207,-0.192219,2
Kensington and Chelsea,waste_rubbish,1899,51.501207,-0.192219,5
Kensington and Chelsea,waste_rubbish,1900,51.501207,-0.192219,6
Kensington and Chelsea,waste_rubbish,1901,51.501207,-0.192219,5
Kensington and Chelsea,waste_rubbish,1902,51.501207,-0.192219,4
Kensington and Chelsea,waste_rubbish,1903,51.501207,-0.192219,2
Kensington and Chelsea,waste_rubbish,1904,51.501207,-0.192219,2
Kensington and Chelsea,waste_rubbish,1905,51.501207,-0.192219,2
Kensington and Chelsea,waste_rubbish,1969,51.501207,-0.192219,1
Kingston upon Thames,Uncategorised,1895,51.387906,-0.2869,4
Kingston upon Thames,Uncategorised,1903,51.387906,-0.2869,1
Kingston upon Thames,Uncategorised,1908,51.387906,-0.2869,5
Kingston upon Thames,Uncategorised,1911,51.387906,-0.2869,1
Kingston upon Thames,Uncategorised,1913,51.387906,-0.2869,1
Kingston upon Thames,Uncategorised,1914,51.387906,-0.2869,1
Kingston upon Thames,Uncategorised,1925,51.387906,-0.2869,2
Kingston upon Thames,Uncategorised,1926,51.387906,-0.2869,2
Kingston upon Thames,Uncategorised,1933,51.387906,-0.2869,1
Kingston upon Thames,Uncategorised,1934,51.387906,-0.2869,4
Kingston upon Thames,Uncategorised,1939,51.387906,-0.2869,1
Kingston upon Thames,Uncategorised,1942,51.387906,-0.2869,2
Kingston upon Thames,Uncategorised,1943,51.387906,-0.2869,1
Kingston upon Thames,Uncategorised,1944,51.387906,-0.2869,1
Kingston upon Thames,Uncategorised,1946,51.387906,-0.2869,1
Kingston upon Thames,Uncategorised,1947,51.387906,-0.2869,1
Kingston upon Thames,Uncategorised,1951,51.387906,-0.2869,1
Kingston upon Thames,Uncategorised,1959,51.387906,-0.2869,1
Kingston upon Thames,Uncategorised,1962,51.387906,-0.2869,1
Kingston upon Thames,air_gas,1904,51.387906,-0.2869,1
Kingston upon Thames,air_gas,1908,51.387906,-0.2869,3
Kingston upon Thames,air_gas,1930,51.387906,-0.2869,1
Kingston upon Thames,air_gas,1954,51.387906,-0.2869,1
Kingston upon Thames,air_gas,1968,51.387906,-0.2869,1
Kingston upon Thames,animal,1929,51.387906,-0.2869,1
Kingston upon Thames,animal,1932,51.387906,-0.2869,1
Kingston upon Thames,animal,1954,51.387906,-0.2869,1
Kingston upon Thames,animal,1961,51.387906,-0.2869,1
Kingston upon Thames,animal,1963,51.387906,-0.2869,1
Kingston upon Thames,animal,1964,51.387906,-0.2869,1
Kingston upon Thames,animal,1965,51.387906,-0.2869,1
Kingston upon Thames,animal,1966,51.387906,-0.2869,1
Kingston upon Thames,factory_fuel,1895,51.387906,-0.2869,1
Kingston upon Thames,factory_fuel,1902,51.387906,-0.2869,1
Kingston upon Thames,factory_fuel,1905,51.387906,-0.2869,1
Kingston upon Thames,factory_fuel,1939,51.387906,-0.2869,1
Kingston upon Thames,factory_fuel,1947,51.387906,-0.2869,1
Kingston upon Thames,food,1894,51.387906,-0.2869,1
Kingston upon Thames,food,1895,51.387906,-0.2869,2
Kingston upon Thames,food,1897,51.387906,-0.2869,1
Kingston upon Thames,food,1908,51.387906,-0.2869,2
Kingston upon Thames,food,1928,51.387906,-0.2869,1
Kingston upon Thames,food,1931,51.387906,-0.2869,2
Kingston upon Thames,food,1932,51.387906,-0.2869,2
Kingston upon Thames,food,1937,51.387906,-0.2869,1
Kingston upon Thames,food,1946,51.387906,-0.2869,1
Kingston upon Thames,food,1947,51.387906,-0.2869,1
Kingston upon Thames,food,1948,51.387906,-0.2869,2
Kingston upon Thames,food,1951,51.387906,-0.2869,2
Kingston upon Thames,food,1953,51.387906,-0.2869,1
Kingston upon Thames,food,1959,51.387906,-0.2869,1
Kingston upon Thames,food,1960,51.387906,-0.2869,1
Kingston upon Thames,food,1962,51.387906,-0.2869,2
Kingston upon Thames,food,1963,51.387906,-0.2869,1
Kingston upon Thames,food,1969,51.387906,-0.2869,1
Kingston upon Thames,habitation,1895,51.387906,-0.2869,3
Kingston upon Thames,habitation,1903,51.387906,-0.2869,1
Kingston upon Thames,habitation,1908,51.387906,-0.2869,1
Kingston upon Thames,habitation,1926,51.387906,-0.2869,1
Kingston upon Thames,habitation,1929,51.387906,-0.2869,1
Kingston upon Thames,no_smell,1909,51.387906,-0.2869,1
Kingston upon Thames,no_smell,1960,51.387906,-0.2869,1
Kingston upon Thames,sewer,1905,51.387906,-0.2869,1
Kingston upon Thames,sewer,1911,51.387906,-0.2869,1
Kingston upon Thames,sewer,1935,51.387906,-0.2869,1
Kingston upon Thames,sewer,1939,51.387906,-0.2869,1
Kingston upon Thames,sewer,1954,51.387906,-0.2869,1
Kingston upon Thames,thames_water,1903,51.387906,-0.2869,2
Kingston upon Thames,thames_water,1905,51.387906,-0.2869,1
Kingston upon Thames,thames_water,1934,51.387906,-0.2869,1
Kingston upon Thames,thames_water,1938,51.387906,-0.2869,1
Kingston upon Thames,thames_water,1952,51.387906,-0.2869,1
Kingston upon Thames,thames_water,1953,51.387906,-0.2869,1
Kingston upon Thames,trade,1895,51.387906,-0.2869,1
Kingston upon Thames,trade,1906,51.387906,-0.2869,1
Kingston upon Thames,trade,1930,51.387906,-0.2869,1
Kingston upon Thames,trade,1934,51.387906,-0.2869,1
Kingston upon Thames,trade,1939,51.387906,-0.2869,1
Kingston upon Thames,trade,1945,51.387906,-0.2869,1
Kingston upon Thames,waste_rubbish,1905,51.387906,-0.2869,2
Kingston upon Thames,waste_rubbish,1906,51.387906,-0.2869,1
Kingston upon Thames,waste_rubbish,1908,51.387906,-0.2869,1
Kingston upon Thames,waste_rubbish,1919,51.387906,-0.2869,1
Kingston upon Thames,waste_rubbish,1925,51.387906,-0.2869,2
Kingston upon Thames,waste_rubbish,1926,51.387906,-0.2869,1
Kingston upon Thames,waste_rubbish,1927,51.387906,-0.2869,2
Kingston upon Thames,waste_rubbish,1928,51.387906,-0.2869,1
Kingston upon Thames,waste_rubbish,1936,51.387906,-0.2869,1
Kingston upon Thames,waste_rubbish,1937,51.387906,-0.2869,1
Kingston upon Thames,waste_rubbish,1938,51.387906,-0.2869,1
Kingston upon Thames,waste_rubbish,1944,51.387906,-0.2869,1
Kingston upon Thames,waste_rubbish,1945,51.387906,-0.2869,1
Kingston upon Thames,waste_rubbish,1948,51.387906,-0.2869,1
Kingston upon Thames,waste_rubbish,1950,51.387906,-0.2869,1
Kingston upon Thames,waste_rubbish,1951,51.387906,-0.2869,1
Kingston upon Thames,waste_rubbish,1952,51.387906,-0.2869,1
Kingston upon Thames,waste_rubbish,1953,51.387906,-0.2869,1
Kingston upon Thames,waste_rubbish,1955,51.387906,-0.2869,1
Kingston upon Thames,waste_rubbish,1956,51.387906,-0.2869,1
Kingston upon Thames,waste_rubbish,1957,51.387906,-0.2869,1
Kingston upon Thames,waste_rubbish,1958,51.387906,-0.2869,1
Kingston upon Thames,waste_rubbish,1959,51.387906,-0.2869,1
Kingston upon Thames,waste_rubbish,1960,51.387906,-0.2869,1
Kingston upon Thames,waste_rubbish,1962,51.387906,-0.2869,1
Kingston upon Thames,waste_rubbish,1963,51.387906,-0.2869,1
Kingston upon Thames,waste_rubbish,1964,51.387906,-0.2869,1
Kingston upon Thames,waste_rubbish,1967,51.387906,-0.2869,1
Kingston upon Thames,waste_rubbish,1970,51.387906,-0.2869,1
Kingston upon Thames,waste_rubbish,1971,51.387906,-0.2869,1
Kingston upon Thames,waste_rubbish,1972,51.387906,-0.2869,1
Kingston upon Thames,waste_rubbish,1973,51.387906,-0.2869,1
Lambeth,Uncategorised,1863,51.453839,-0.118309,1
Lambeth,Uncategorised,1867,51.453839,-0.118309,1
Lambeth,Uncategorised,1870,51.453839,-0.118309,1
Lambeth,Uncategorised,1884,51.453839,-0.118309,2
Lambeth,Uncategorised,1891,51.453839,-0.118309,4
Lambeth,Uncategorised,1892,51.453839,-0.118309,1
Lambeth,Uncategorised,1900,51.453839,-0.118309,1
Lambeth,Uncategorised,1902,51.453839,-0.118309,1
Lambeth,Uncategorised,1903,51.453839,-0.118309,4
Lambeth,Uncategorised,1904,51.453839,-0.118309,1
Lambeth,Uncategorised,1905,51.453839,-0.118309,4
Lambeth,Uncategorised,1906,51.453839,-0.118309,2
Lambeth,Uncategorised,1907,51.453839,-0.118309,1
Lambeth,Uncategorised,1908,51.453839,-0.118309,3
Lambeth,Uncategorised,1909,51.453839,-0.118309,1
Lambeth,Uncategorised,1912,51.453839,-0.118309,1
Lambeth,Uncategorised,1913,51.453839,-0.118309,1
Lambeth,Uncategorised,1914,51.453839,-0.118309,2
Lambeth,Uncategorised,1917,51.453839,-0.118309,1
Lambeth,Uncategorised,1919,51.453839,-0.118309,2
Lambeth,Uncategorised,1925,51.453839,-0.118309,2
Lambeth,Uncategorised,1956,51.453839,-0.118309,1
Lambeth,Uncategorised,1957,51.453839,-0.118309,1
Lambeth,Uncategorised,1959,51.453839,-0.118309,1
Lambeth,Uncategorised,1961,51.453839,-0.118309,1
Lambeth,Uncategorised,1964,51.453839,-0.118309,2
Lambeth,Uncategorised,1967,51.453839,-0.118309,2
Lambeth,air_gas,1894,51.453839,-0.118309,2
Lambeth,air_gas,1899,51.453839,-0.118309,3
Lambeth,air_gas,1900,51.453839,-0.118309,1
Lambeth,air_gas,1904,51.453839,-0.118309,1
Lambeth,air_gas,1906,51.453839,-0.118309,1
Lambeth,air_gas,1908,51.453839,-0.118309,2
Lambeth,air_gas,1918,51.453839,-0.118309,1
Lambeth,animal,1866,51.453839,-0.118309,1
Lambeth,animal,1906,51.453839,-0.118309,1
Lambeth,animal,1909,51.453839,-0.118309,1
Lambeth,animal,1913,51.453839,-0.118309,1
Lambeth,factory_fuel,1898,51.453839,-0.118309,1
Lambeth,factory_fuel,1899,51.453839,-0.118309,1
Lambeth,factory_fuel,1904,51.453839,-0.118309,1
Lambeth,food,1857,51.453839,-0.118309,1
Lambeth,food,1860,51.453839,-0.118309,1
Lambeth,food,1861,51.453839,-0.118309,1
Lambeth,food,1862,51.453839,-0.118309,1
Lambeth,food,1898,51.453839,-0.118309,1
Lambeth,food,1900,51.453839,-0.118309,4
Lambeth,food,1902,51.453839,-0.118309,2
Lambeth,food,1903,51.453839,-0.118309,1
Lambeth,food,1904,51.453839,-0.118309,3
Lambeth,food,1905,51.453839,-0.118309,2
Lambeth,food,1906,51.453839,-0.118309,1
Lambeth,food,1907,51.453839,-0.118309,2
Lambeth,food,1909,51.453839,-0.118309,5
Lambeth,food,1917,51.453839,-0.118309,1
Lambeth,food,1957,51.453839,-0.118309,1
Lambeth,food,1958,51.453839,-0.118309,2
Lambeth,food,1959,51.453839,-0.118309,1
Lambeth,food,1960,51.453839,-0.118309,2
Lambeth,food,1962,51.453839,-0.118309,1
Lambeth,food,1963,51.453839,-0.118309,1
Lambeth,food,1964,51.453839,-0.118309,2
Lambeth,food,1965,51.453839,-0.118309,4
Lambeth,food,1966,51.453839,-0.118309,1
Lambeth,food,1967,51.453839,-0.118309,1
Lambeth,food,1968,51.453839,-0.118309,1
Lambeth,habitation,1868,51.453839,-0.118309,1
Lambeth,habitation,1869,51.453839,-0.118309,1
Lambeth,habitation,1870,51.453839,-0.118309,2
Lambeth,habitation,1871,51.453839,-0.118309,1
Lambeth,habitation,1872,51.453839,-0.118309,1
Lambeth,habitation,1873,51.453839,-0.118309,1
Lambeth,habitation,1874,51.453839,-0.118309,1
Lambeth,habitation,1875,51.453839,-0.118309,2
Lambeth,habitation,1876,51.453839,-0.118309,2
Lambeth,habitation,1877,51.453839,-0.118309,1
Lambeth,habitation,1884,51.453839,-0.118309,1
Lambeth,habitation,1887,51.453839,-0.118309,1
Lambeth,habitation,1889,51.453839,-0.118309,1
Lambeth,habitation,1892,51.453839,-0.118309,1
Lambeth,habitation,1894,51.453839,-0.118309,2
Lambeth,habitation,1899,51.453839,-0.118309,1
Lambeth,habitation,1902,51.453839,-0.118309,2
Lambeth,habitation,1903,51.453839,-0.118309,2
Lambeth,habitation,1904,51.453839,-0.118309,1
Lambeth,habitation,1906,51.453839,-0.118309,2
Lambeth,habitation,1913,51.453839,-0.118309,1
Lambeth,habitation,1914,51.453839,-0.118309,1
Lambeth,habitation,1925,51.453839,-0.118309,1
Lambeth,habitation,1951,51.453839,-0.118309,1
Lambeth,habitation,1964,51.453839,-0.118309,1
Lambeth,no_smell,1894,51.453839,-0.118309,1
Lambeth,sewer,1866,51.453839,-0.118309,1
Lambeth,sewer,1900,51.453839,-0.118309,3
Lambeth,sewer,1919,51.453839,-0.118309,1
Lambeth,thames_water,1860,51.453839,-0.118309,1
Lambeth,thames_water,1875,51.453839,-0.118309,1
Lambeth,thames_water,1876,51.453839,-0.118309,1
Lambeth,thames_water,1894,51.453839,-0.118309,1
Lambeth,thames_water,1903,51.453839,-0.118309,1
Lambeth,thames_water,1951,51.453839,-0.118309,2
Lambeth,trade,1857,51.453839,-0.118309,1
Lambeth,trade,1864,51.453839,-0.118309,1
Lambeth,trade,1886,51.453839,-0.118309,1
Lambeth,trade,1898,51.453839,-0.118309,3
Lambeth,trade,1899,51.453839,-0.118309,1
Lambeth,trade,1905,51.453839,-0.118309,1
Lambeth,trade,1908,51.453839,-0.118309,1
Lambeth,trade,1909,51.453839,-0.118309,1
Lambeth,waste_rubbish,1863,51.453839,-0.118309,1
Lambeth,waste_rubbish,1864,51.453839,-0.118309,1
Lambeth,waste_rubbish,1866,51.453839,-0.118309,1
Lambeth,waste_rubbish,1867,51.453839,-0.118309,1
Lambeth,waste_rubbish,1868,51.453839,-0.118309,1
Lambeth,waste_rubbish,1869,51.453839,-0.118309,1
Lambeth,waste_rubbish,1870,51.453839,-0.118309,1
Lambeth,waste_rubbish,1871,51.453839,-0.118309,1
Lambeth,waste_rubbish,1872,51.453839,-0.118309,1
Lambeth,waste_rubbish,1873,51.453839,-0.118309,1
Lambeth,waste_rubbish,1874,51.453839,-0.118309,1
Lambeth,waste_rubbish,1877,51.453839,-0.118309,1
Lambeth,waste_rubbish,1884,51.453839,-0.118309,2
Lambeth,waste_rubbish,1887,51.453839,-0.118309,1
Lambeth,waste_rubbish,1889,51.453839,-0.118309,1
Lambeth,waste_rubbish,1899,51.453839,-0.118309,1
Lambeth,waste_rubbish,1900,51.453839,-0.118309,2
Lambeth,waste_rubbish,1902,51.453839,-0.118309,2
Lambeth,waste_rubbish,1903,51.453839,-0.118309,3
Lambeth,waste_rubbish,1906,51.453839,-0.118309,2
Lambeth,waste_rubbish,1907,51.453839,-0.118309,2
Lambeth,waste_rubbish,1908,51.453839,-0.118309,4
Lambeth,waste_rubbish,1909,51.453839,-0.118309,2
Lambeth,waste_rubbish,1912,51.453839,-0.118309,1
Lambeth,waste_rubbish,1913,51.453839,-0.118309,1
Lambeth,waste_rubbish,1914,51.453839,-0.118309,1
Lambeth,waste_rubbish,1917,51.453839,-0.118309,2
Lambeth,waste_rubbish,1918,51.453839,-0.118309,2
Lambeth,waste_rubbish,1919,51.453839,-0.118309,1
Lambeth,waste_rubbish,1923,51.453839,-0.118309,2
Lambeth,waste_rubbish,1925,51.453839,-0.118309,2
Lambeth,waste_rubbish,1926,51.453839,-0.118309,2
Lambeth,waste_rubbish,1927,51.453839,-0.118309,2
Lambeth,waste_rubbish,1933,51.453839,-0.118309,1
Lambeth,waste_rubbish,1935,51.453839,-0.118309,1
Lambeth,waste_rubbish,1936,51.453839,-0.118309,1
Lambeth,waste_rubbish,1937,51.453839,-0.118309,1
Lambeth,waste_rubbish,1938,51.453839,-0.118309,1
Lewisham,Uncategorised,1859,51.448284,-0.02029,2
Lewisham,Uncategorised,1861,51.448284,-0.02029,1
Lewisham,Uncategorised,1863,51.448284,-0.02029,3
Lewisham,Uncategorised,1875,51.448284,-0.02029,1
Lewisham,Uncategorised,1883,51.448284,-0.02029,1
Lewisham,Uncategorised,1902,51.448284,-0.02029,1
Lewisham,Uncategorised,1904,51.448284,-0.02029,3
Lewisham,Uncategorised,1905,51.448284,-0.02029,1
Lewisham,Uncategorised,1911,51.448284,-0.02029,1
Lewisham,Uncategorised,1913,51.448284,-0.02029,1
Lewisham,Uncategorised,1914,51.448284,-0.02029,3
Lewisham,Uncategorised,1915,51.448284,-0.02029,1
Lewisham,Uncategorised,1953,51.448284,-0.02029,1
Lewisham,air_gas,1856,51.448284,-0.02029,1
Lewisham,air_gas,1857,51.448284,-0.02029,3
Lewisham,air_gas,1861,51.448284,-0.02029,3
Lewisham,air_gas,1864,51.448284,-0.02029,1
Lewisham,air_gas,1867,51.448284,-0.02029,1
Lewisham,air_gas,1872,51.448284,-0.02029,1
Lewisham,air_gas,1875,51.448284,-0.02029,3
Lewisham,air_gas,1902,51.448284,-0.02029,1
Lewisham,air_gas,1904,51.448284,-0.02029,12
Lewisham,air_gas,1907,51.448284,-0.02029,1
Lewisham,air_gas,1926,51.448284,-0.02029,1
Lewisham,air_gas,1928,51.448284,-0.02029,1
Lewisham,air_gas,1950,51.448284,-0.02029,2
Lewisham,animal,1857,51.448284,-0.02029,1
Lewisham,animal,1896,51.448284,-0.02029,1
Lewisham,animal,1928,51.448284,-0.02029,1
Lewisham,animal,1953,51.448284,-0.02029,1
Lewisham,disinfectant,1968,51.448284,-0.02029,1
Lewisham,factory_fuel,1857,51.448284,-0.02029,2
Lewisham,factory_fuel,1952,51.448284,-0.02029,1
Lewisham,factory_fuel,1970,51.448284,-0.02029,1
Lewisham,food,1856,51.448284,-0.02029,3
Lewisham,food,1857,51.448284,-0.02029,2
Lewisham,food,1858,51.448284,-0.02029,3
Lewisham,food,1859,51.448284,-0.02029,2
Lewisham,food,1861,51.448284,-0.02029,2
Lewisham,food,1862,51.448284,-0.02029,1
Lewisham,food,1896,51.448284,-0.02029,1
Lewisham,food,1902,51.448284,-0.02029,1
Lewisham,food,1907,51.448284,-0.02029,1
Lewisham,food,1909,51.448284,-0.02029,1
Lewisham,food,1926,51.448284,-0.02029,2
Lewisham,food,1948,51.448284,-0.02029,1
Lewisham,habitation,1856,51.448284,-0.02029,1
Lewisham,habitation,1857,51.448284,-0.02029,2
Lewisham,habitation,1858,51.448284,-0.02029,2
Lewisham,habitation,1859,51.448284,-0.02029,3
Lewisham,habitation,1860,51.448284,-0.02029,1
Lewisham,habitation,1861,51.448284,-0.02029,3
Lewisham,habitation,1862,51.448284,-0.02029,1
Lewisham,habitation,1875,51.448284,-0.02029,1
